Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Austria,Bundesliga,2013/2014,08/02/2014,18:00,Ried,Neustadt,2,1,H,1.61,4.17,6.15,1.65,4.2,6.15,1.56,4.01,5.58
Austria,Bundesliga,2013/2014,09/02/2014,15:30,SK Rapid,Austria Vienna,3,1,H,2.63,3.51,2.78,2.68,3.51,2.9,2.47,3.27,2.76
Austria,Bundesliga,2013/2014,15/02/2014,15:30,Sturm Graz,Salzburg,1,4,A,6.41,4.74,1.52,8,5,1.54,6.73,4.46,1.44
Austria,Bundesliga,2013/2014,15/02/2014,18:00,Austria Vienna,Neustadt,1,1,D,1.42,5.14,7.82,1.44,5.14,9,1.38,4.66,7.67
Austria,Bundesliga,2013/2014,15/02/2014,18:00,Grodig,Wolfsberger AC,3,0,H,2.02,3.79,3.75,2.2,3.79,3.75,2.04,3.48,3.42
Austria,Bundesliga,2013/2014,15/02/2014,18:00,Wacker Innsbruck,Ried,1,1,D,2.4,3.45,3.14,2.65,3.5,3.25,2.43,3.24,2.85
Austria,Bundesliga,2013/2014,16/02/2014,16:00,Admira,SK Rapid,2,1,H,3.36,3.52,2.24,3.6,3.52,2.32,3.23,3.27,2.19
Austria,Bundesliga,2013/2014,22/02/2014,15:30,Ried,Sturm Graz,2,2,D,2.52,3.32,3.05,2.52,3.45,3.3,2.35,3.21,2.99
Austria,Bundesliga,2013/2014,22/02/2014,18:00,Wolfsberger AC,Austria Vienna,0,0,D,3.01,3.51,2.46,3.4,3.6,2.46,3.06,3.29,2.27
Austria,Bundesliga,2013/2014,22/02/2014,18:00,Neustadt,Wacker Innsbruck,1,0,H,2.37,3.4,3.24,2.38,3.55,3.25,2.29,3.26,3.04
Austria,Bundesliga,2013/2014,22/02/2014,18:00,SK Rapid,Grodig,0,0,D,1.81,3.8,4.78,1.83,4,4.78,1.76,3.65,4.37
Austria,Bundesliga,2013/2014,23/02/2014,15:30,Salzburg,Admira,6,1,H,1.19,7.89,17.63,1.19,8.03,19,1.15,7.56,15.18
Austria,Bundesliga,2013/2014,01/03/2014,15:30,Austria Vienna,Wacker Innsbruck,2,1,H,1.47,4.81,7.24,1.49,4.81,8,1.44,4.37,6.85
Austria,Bundesliga,2013/2014,01/03/2014,18:00,Admira,Ried,2,2,D,2.11,3.66,3.62,2.2,3.66,3.62,2.1,3.38,3.34
Austria,Bundesliga,2013/2014,01/03/2014,18:00,Grodig,Neustadt,1,2,A,1.64,4.22,5.64,1.64,4.25,6.1,1.57,3.9,5.57
Austria,Bundesliga,2013/2014,01/03/2014,18:00,Sturm Graz,Wolfsberger AC,1,4,A,1.95,3.6,4.23,2.04,3.63,4.23,1.94,3.39,3.84
Austria,Bundesliga,2013/2014,02/03/2014,15:30,Salzburg,SK Rapid,6,3,H,1.28,6.22,12.3,1.3,6.4,13,1.26,5.74,10.25
Austria,Bundesliga,2013/2014,08/03/2014,15:30,Wolfsberger AC,Admira,2,3,A,2.13,3.57,3.62,2.18,3.6,3.65,2.06,3.36,3.42
Austria,Bundesliga,2013/2014,08/03/2014,18:00,Austria Vienna,Grodig,2,0,H,1.76,4,4.87,1.8,4,4.95,1.73,3.72,4.45
Austria,Bundesliga,2013/2014,08/03/2014,18:00,Neustadt,Sturm Graz,2,1,H,2.95,3.26,2.64,3,3.6,2.64,2.83,3.17,2.48
Austria,Bundesliga,2013/2014,08/03/2014,18:00,Ried,Salzburg,1,3,A,9.59,5.52,1.35,10,5.52,1.37,8.44,5.16,1.32
Austria,Bundesliga,2013/2014,09/03/2014,15:30,Wacker Innsbruck,SK Rapid,1,1,D,3.98,3.6,2.02,3.98,3.6,2.1,3.68,3.37,1.99
Austria,Bundesliga,2013/2014,15/03/2014,15:30,Grodig,Wacker Innsbruck,1,1,D,1.77,3.93,4.85,1.8,3.93,5,1.72,3.7,4.57
Austria,Bundesliga,2013/2014,15/03/2014,18:00,Admira,Neustadt,3,0,H,1.85,3.8,4.49,1.9,3.8,4.5,1.82,3.57,4.12
Austria,Bundesliga,2013/2014,15/03/2014,18:00,SK Rapid,Ried,1,0,H,1.57,4.35,6.33,1.7,4.35,6.33,1.58,3.91,5.51
Austria,Bundesliga,2013/2014,15/03/2014,18:00,Sturm Graz,Austria Vienna,1,1,D,3.05,3.47,2.44,3.1,3.5,2.52,2.91,3.23,2.38
Austria,Bundesliga,2013/2014,16/03/2014,15:30,Salzburg,Wolfsberger AC,5,0,H,1.2,7.48,16.4,1.2,8.55,16.4,1.17,7.32,13.6
Austria,Bundesliga,2013/2014,22/03/2014,15:30,Admira,Austria Vienna,0,1,A,2.68,3.33,2.84,2.9,3.5,2.84,2.67,3.28,2.55
Austria,Bundesliga,2013/2014,22/03/2014,18:00,SK Rapid,Wolfsberger AC,3,0,H,1.65,4.08,5.7,1.65,4.25,6,1.59,3.83,5.53
Austria,Bundesliga,2013/2014,22/03/2014,18:00,Ried,Grodig,1,4,A,2.72,3.49,2.71,2.75,3.6,3.1,2.53,3.34,2.66
Austria,Bundesliga,2013/2014,22/03/2014,18:00,Sturm Graz,Wacker Innsbruck,3,1,H,1.86,3.56,4.84,1.9,3.75,4.9,1.83,3.43,4.27
Austria,Bundesliga,2013/2014,23/03/2014,15:30,Salzburg,Neustadt,5,0,H,1.13,10.12,27,1.13,13,34,1.09,9.98,20.09
Austria,Bundesliga,2013/2014,25/03/2014,19:30,Wacker Innsbruck,Admira,0,0,D,2.88,3.49,2.57,2.88,3.57,2.75,2.68,3.29,2.54
Austria,Bundesliga,2013/2014,26/03/2014,19:30,Wolfsberger AC,Ried,0,2,A,2.03,3.71,3.82,2.03,3.8,4.1,1.94,3.5,3.67
Austria,Bundesliga,2013/2014,26/03/2014,19:30,Austria Vienna,Salzburg,3,0,H,5.58,4.17,1.65,6.1,4.4,1.65,5.33,4.07,1.58
Austria,Bundesliga,2013/2014,26/03/2014,19:30,Grodig,Sturm Graz,0,6,A,2.08,3.53,3.82,2.11,3.6,3.85,2.03,3.37,3.55
Austria,Bundesliga,2013/2014,26/03/2014,19:30,Neustadt,SK Rapid,0,3,A,4.81,3.69,1.83,4.81,3.7,1.87,4.32,3.49,1.8
Austria,Bundesliga,2013/2014,29/03/2014,15:30,SK Rapid,Sturm Graz,2,0,H,1.93,3.74,4.2,1.95,3.76,4.55,1.84,3.56,4.07
Austria,Bundesliga,2013/2014,29/03/2014,18:00,Wolfsberger AC,Neustadt,4,0,H,1.87,3.59,4.68,2,3.75,4.75,1.83,3.52,4.16
Austria,Bundesliga,2013/2014,29/03/2014,18:00,Admira,Grodig,4,0,H,2.29,3.68,3.15,2.3,3.75,3.4,2.16,3.38,3.2
Austria,Bundesliga,2013/2014,29/03/2014,18:00,Salzburg,Wacker Innsbruck,0,0,D,,,,1.15,14,41,1.08,10.28,21.57
Austria,Bundesliga,2013/2014,30/03/2014,15:30,Ried,Austria Vienna,2,2,D,3.65,3.52,2.14,4.05,3.65,2.2,3.54,3.36,2.04
Austria,Bundesliga,2013/2014,05/04/2014,15:30,Grodig,Salzburg,1,3,A,10.17,6.32,1.3,10.17,6.32,1.5,8.42,5.28,1.32
Austria,Bundesliga,2013/2014,05/04/2014,18:00,Neustadt,Ried,1,1,D,2.65,3.41,2.83,3.1,3.42,2.85,2.64,3.3,2.58
Austria,Bundesliga,2013/2014,05/04/2014,18:00,Sturm Graz,Admira,1,1,D,1.99,3.64,4.04,2.18,3.64,4.04,2.04,3.36,3.55
Austria,Bundesliga,2013/2014,05/04/2014,18:00,Wacker Innsbruck,Wolfsberger AC,0,1,A,2.53,3.48,2.92,2.55,3.5,2.95,2.43,3.28,2.82
Austria,Bundesliga,2013/2014,06/04/2014,14:00,Austria Vienna,SK Rapid,0,1,A,2.64,3.26,2.94,2.67,3.55,3.2,2.47,3.17,2.86
Austria,Bundesliga,2013/2014,12/04/2014,15:30,Salzburg,Sturm Graz,1,2,A,1.25,6.76,12.97,1.25,7,14,1.21,6.21,11.98
Austria,Bundesliga,2013/2014,12/04/2014,18:00,Wolfsberger AC,Grodig,1,2,A,2.04,3.66,3.82,2.2,3.66,3.82,2.06,3.45,3.38
Austria,Bundesliga,2013/2014,12/04/2014,18:00,SK Rapid,Admira,0,0,D,1.62,4.12,6.03,1.64,4.25,6.4,1.6,3.88,5.34
Austria,Bundesliga,2013/2014,12/04/2014,18:00,Ried,Wacker Innsbruck,1,2,A,1.86,3.77,4.51,1.95,3.85,4.6,1.8,3.63,4.16
Austria,Bundesliga,2013/2014,13/04/2014,15:30,Neustadt,Austria Vienna,0,2,A,4.74,3.8,1.81,5.3,4.2,1.86,4.32,3.64,1.77
Austria,Bundesliga,2013/2014,19/04/2014,15:30,Austria Vienna,Wolfsberger AC,3,1,H,1.45,4.89,7.78,1.51,4.9,7.78,1.45,4.35,6.71
Austria,Bundesliga,2013/2014,19/04/2014,18:00,Admira,Salzburg,2,3,A,6.8,5.4,1.44,7.7,5.5,1.44,6.82,4.91,1.39
Austria,Bundesliga,2013/2014,19/04/2014,18:00,Sturm Graz,Ried,2,1,H,1.56,4.45,6.29,1.65,4.5,6.3,1.56,4.06,5.49
Austria,Bundesliga,2013/2014,19/04/2014,18:00,Wacker Innsbruck,Neustadt,3,1,H,1.88,3.72,4.45,2,4.2,4.6,1.91,3.45,3.9
Austria,Bundesliga,2013/2014,20/04/2014,15:30,Grodig,SK Rapid,2,2,D,3.36,3.6,2.22,3.36,3.6,2.25,3.17,3.35,2.17
Austria,Bundesliga,2013/2014,26/04/2014,15:30,Ried,Admira,3,0,H,2.42,3.91,2.82,2.5,3.91,2.9,2.37,3.47,2.77
Austria,Bundesliga,2013/2014,26/04/2014,18:00,Neustadt,Grodig,1,3,A,2.94,3.63,2.44,2.94,3.63,2.58,2.8,3.33,2.42
Austria,Bundesliga,2013/2014,26/04/2014,18:00,SK Rapid,Salzburg,2,1,H,4.21,4.04,1.85,4.35,4.04,1.9,3.94,3.67,1.83
Austria,Bundesliga,2013/2014,26/04/2014,18:00,Wacker Innsbruck,Austria Vienna,1,1,D,3.92,3.81,1.97,4.05,3.9,2,3.79,3.51,1.92
Austria,Bundesliga,2013/2014,27/04/2014,15:30,Wolfsberger AC,Sturm Graz,0,1,A,3.02,3.58,2.42,3.02,3.62,2.55,2.81,3.34,2.4
Austria,Bundesliga,2013/2014,04/05/2014,15:30,Admira,Wolfsberger AC,1,0,H,1.78,4.23,4.3,1.9,4.23,4.54,1.76,3.72,4.24
Austria,Bundesliga,2013/2014,04/05/2014,15:30,Grodig,Austria Vienna,2,1,H,3.04,3.8,2.29,3.13,3.8,2.35,2.96,3.39,2.27
Austria,Bundesliga,2013/2014,04/05/2014,15:30,SK Rapid,Wacker Innsbruck,2,0,H,1.43,5.43,6.86,1.48,5.43,7,1.42,4.69,6.37
Austria,Bundesliga,2013/2014,04/05/2014,15:30,Salzburg,Ried,4,0,H,1.19,9.12,12.26,1.2,9.12,19,1.16,7.5,13.08
Austria,Bundesliga,2013/2014,04/05/2014,15:30,Sturm Graz,Neustadt,1,2,A,1.58,4.74,5.37,1.58,4.75,6.5,1.51,4.22,5.83
Austria,Bundesliga,2013/2014,11/05/2014,15:30,Wolfsberger AC,Salzburg,2,0,H,10.32,6.76,1.28,13,7.2,1.31,9.58,6.2,1.24
Austria,Bundesliga,2013/2014,11/05/2014,15:30,Austria Vienna,Sturm Graz,1,2,A,1.74,4.26,4.69,1.74,4.6,7,1.6,4.02,5.1
Austria,Bundesliga,2013/2014,11/05/2014,15:30,Ried,SK Rapid,2,5,A,3.76,3.91,1.99,3.9,4,2.02,3.66,3.55,1.93
Austria,Bundesliga,2013/2014,11/05/2014,15:30,Wacker Innsbruck,Grodig,3,3,D,4.01,4.13,1.88,5,4.25,1.88,4.21,3.87,1.73
Austria,Bundesliga,2013/2014,12/05/2014,17:30,Neustadt,Admira,5,2,H,3.2,3.65,2.25,3.2,3.65,2.5,3.03,3.38,2.22
Austria,Bundesliga,2014/2015,19/07/2014,15:30,Salzburg,SK Rapid,6,1,H,1.32,5.74,11,1.37,6.4,11,1.3,5.27,9.05
Austria,Bundesliga,2014/2015,19/07/2014,18:00,Admira,Wolfsberger AC,1,4,A,2.01,3.58,4.04,2.1,3.6,4.04,2.01,3.41,3.54
Austria,Bundesliga,2014/2015,19/07/2014,18:00,Altach,Sturm Graz,1,0,H,2.52,3.48,2.94,2.62,3.5,2.94,2.47,3.23,2.78
Austria,Bundesliga,2014/2015,19/07/2014,18:00,Ried,Neustadt,3,1,H,1.79,3.95,4.68,1.79,4.2,5.75,1.67,3.74,4.91
Austria,Bundesliga,2014/2015,20/07/2014,15:30,Austria Vienna,Grodig,1,1,D,1.69,4.05,5.34,1.73,4.05,5.38,1.66,3.74,4.87
Austria,Bundesliga,2014/2015,26/07/2014,15:30,Wolfsberger AC,Austria Vienna,4,0,H,3.04,3.49,2.43,3.15,3.5,2.45,2.98,3.26,2.32
Austria,Bundesliga,2014/2015,26/07/2014,18:00,Neustadt,Salzburg,0,5,A,18.4,9.3,1.16,19,11,1.17,14.25,8.13,1.14
Austria,Bundesliga,2014/2015,26/07/2014,18:00,SK Rapid,Ried,1,0,H,1.65,4.2,5.49,1.67,4.3,5.9,1.6,3.93,5.17
Austria,Bundesliga,2014/2015,27/07/2014,15:30,Grodig,Sturm Graz,2,1,H,2.29,3.56,3.25,2.3,3.58,3.3,2.19,3.31,3.15
Austria,Bundesliga,2014/2015,02/08/2014,15:30,Admira,SK Rapid,1,1,D,3.95,3.72,1.99,3.95,3.72,2.12,3.49,3.41,2.02
Austria,Bundesliga,2014/2015,02/08/2014,18:00,Austria Vienna,Altach,0,0,D,1.7,4.09,5.18,1.7,4.1,5.55,1.64,3.81,4.96
Austria,Bundesliga,2014/2015,02/08/2014,18:00,Ried,Salzburg,0,2,A,11.5,6.46,1.28,11.52,7,1.28,9.22,6.15,1.25
Austria,Bundesliga,2014/2015,02/08/2014,18:00,Sturm Graz,Neustadt,4,2,H,1.43,4.81,8.44,1.54,4.85,9,1.43,4.38,7.03
Austria,Bundesliga,2014/2015,03/08/2014,15:30,Grodig,Wolfsberger AC,0,2,A,2.72,3.63,2.62,2.74,3.75,2.75,2.56,3.34,2.61
Austria,Bundesliga,2014/2015,09/08/2014,15:30,Neustadt,Austria Vienna,2,2,D,5.09,4,1.73,5.3,4.25,1.91,4.58,3.65,1.71
Austria,Bundesliga,2014/2015,09/08/2014,18:00,Altach,Wolfsberger AC,1,2,A,2.59,3.51,2.83,2.9,3.51,2.83,2.66,3.25,2.58
Austria,Bundesliga,2014/2015,09/08/2014,18:00,SK Rapid,Sturm Graz,1,1,D,1.92,3.81,4.16,1.96,3.81,4.5,1.87,3.53,3.93
Austria,Bundesliga,2014/2015,09/08/2014,18:00,Ried,Admira,1,1,D,2.2,3.63,3.39,2.2,3.7,3.97,2.06,3.43,3.37
Austria,Bundesliga,2014/2015,10/08/2014,15:30,Salzburg,Grodig,8,0,H,1.1,11.43,25.97,1.17,13,27.1,1.09,10.06,18.72
Austria,Bundesliga,2014/2015,13/08/2014,18:30,Altach,Admira,0,2,A,2.09,3.69,3.65,2.12,3.69,3.9,2.04,3.39,3.46
Austria,Bundesliga,2014/2015,16/08/2014,15:30,SK Rapid,Altach,0,1,A,1.66,4.16,5.51,1.75,4.16,5.8,1.62,3.84,5.2
Austria,Bundesliga,2014/2015,16/08/2014,18:00,Wolfsberger AC,Ried,4,1,H,1.85,3.85,4.45,1.87,3.85,4.5,1.82,3.57,4.1
Austria,Bundesliga,2014/2015,16/08/2014,18:00,Admira,Salzburg,0,3,A,10,6.4,1.3,13,7.5,1.3,10.43,6.06,1.24
Austria,Bundesliga,2014/2015,16/08/2014,18:00,Grodig,Neustadt,3,0,H,1.61,4.73,5.14,1.7,4.73,5.7,1.6,4.05,5
Austria,Bundesliga,2014/2015,17/08/2014,15:30,Sturm Graz,Austria Vienna,1,1,D,2.64,3.3,2.91,2.64,3.5,2.95,2.44,3.2,2.85
Austria,Bundesliga,2014/2015,23/08/2014,15:30,Sturm Graz,Wolfsberger AC,1,2,A,2.38,3.52,3.12,2.5,3.6,3.12,2.33,3.27,2.94
Austria,Bundesliga,2014/2015,23/08/2014,18:00,Neustadt,Admira,5,4,H,3.44,3.68,2.16,3.44,3.85,2.3,3.21,3.42,2.12
Austria,Bundesliga,2014/2015,23/08/2014,18:00,Ried,Grodig,2,2,D,2.42,3.74,2.9,2.42,3.74,3.29,2.24,3.42,2.99
